"id","nct_id","name","downcase_name"
48768406,"NCT06508567","Prostate Cancer","prostate cancer"
49257820,"NCT06508580","Obesity","obesity"
49340689,"NCT06508632","Pain","pain"
48619344,"NCT06508762","Pain","pain"
48853958,"NCT06509217","Healthy","healthy"
48603124,"NCT06509646","Stroke","stroke"
48763892,"NCT06509698","Stroke","stroke"
49046025,"NCT06509750","Obesity","obesity"
48849448,"NCT06509776","Obesity","obesity"
49056320,"NCT06509789","Stroke","stroke"
49053329,"NCT06509893","Coronary Artery Disease","coronary artery disease"
49113988,"NCT06509919","Prostate Cancer","prostate cancer"
49106376,"NCT06510127","Breast Cancer","breast cancer"
48613105,"NCT06510244","Pain","pain"
48766690,"NCT06510335","Healthy","healthy"
48766357,"NCT06510465","Breast Cancer","breast cancer"
49301439,"NCT06510738","Breast Cancer","breast cancer"
49073531,"NCT06510907","Hypertension","hypertension"
48922216,"NCT06510998","Hypertension","hypertension"
49044345,"NCT06511141","Prostate Cancer","prostate cancer"
49202176,"NCT06511297","Obesity","obesity"
48612141,"NCT06511310","Obesity","obesity"
49143550,"NCT06511401","Cancer","cancer"
48803460,"NCT06511440","Healthy","healthy"
49171059,"NCT06511479","Hypertension","hypertension"
48648142,"NCT06511518","Cancer","cancer"
49189557,"NCT06511674","Cancer","cancer"
48602497,"NCT06511908","Depression","depression"
49255692,"NCT06511973","Pain","pain"
48714404,"NCT06512012","Pain","pain"
48801257,"NCT06512194","Depression","depression"
48768159,"NCT06512324","Depression","depression"
49243775,"NCT06512350","Breast Cancer","breast cancer"
48763894,"NCT06512493","Coronary Artery Disease","coronary artery disease"
48784127,"NCT06512818","Obesity","obesity"
48774469,"NCT06512857","Pain","pain"
49070891,"NCT06512922","Hypertension","hypertension"
49008166,"NCT06513078","Healthy","healthy"
48780003,"NCT06513364","Breast Cancer","breast cancer"
49192117,"NCT06513377","Stroke","stroke"
49165265,"NCT06513390","Healthy","healthy"
48768231,"NCT06513715","Obesity","obesity"
48597387,"NCT06513975","Hypertension","hypertension"
48876342,"NCT06514924","Obesity","obesity"
48921983,"NCT06515054","Hypertension","hypertension"
49071396,"NCT06515418","Obesity","obesity"
49387125,"NCT06515470","Breast Cancer","breast cancer"
48855991,"NCT06515639","Obesity","obesity"
48594066,"NCT06515678","Hypertension","hypertension"
48599821,"NCT06515691","Obesity","obesity"
49101503,"NCT06516120","Stroke","stroke"
48935704,"NCT06516172","Cancer","cancer"
49362979,"NCT06516276","Prostate Cancer","prostate cancer"
48501773,"NCT06516588","Stroke","stroke"
48596934,"NCT06516809","Healthy","healthy"
48957220,"NCT06516913","Healthy","healthy"
48874865,"NCT06517212","Breast Cancer","breast cancer"
49194733,"NCT06517251","Stroke","stroke"
49272186,"NCT06517420","Breast Cancer","breast cancer"
48593633,"NCT06517459","Stroke","stroke"
49274297,"NCT06517589","Depression","depression"
49301412,"NCT06517797","Obesity","obesity"
49042402,"NCT06517901","Prostate Cancer","prostate cancer"
48914080,"NCT06517979","Cancer","cancer"
49096638,"NCT06517992","Cancer","cancer"
48723549,"NCT06518122","Healthy","healthy"
49097510,"NCT06518226","Prostate Cancer","prostate cancer"
49258740,"NCT06518239","Obesity","obesity"
48918209,"NCT06518343","Healthy","healthy"
48595029,"NCT06519292","Stroke","stroke"
48595030,"NCT06519292","Coronary Artery Disease","coronary artery disease"
48595032,"NCT06519292","Cancer","cancer"
49094437,"NCT06519630","Stroke","stroke"
48872610,"NCT06520241","Depression","depression"
48866207,"NCT06520371","Pain","pain"
49104730,"NCT06520384","Pain","pain"
48596926,"NCT06520449","Prostate Cancer","prostate cancer"
48603802,"NCT06520514","Healthy","healthy"
49127845,"NCT06520553","Healthy","healthy"
48489832,"NCT06520748","Stroke","stroke"
48931486,"NCT06520904","Coronary Artery Disease","coronary artery disease"
49095051,"NCT06521242","Hypertension","hypertension"
48559274,"NCT06521463","Stroke","stroke"
48598229,"NCT06521619","Pain","pain"
49073920,"NCT06521658","Pain","pain"
49248427,"NCT06521710","Prostate Cancer","prostate cancer"
48872115,"NCT06521788","Breast Cancer","breast cancer"
49300841,"NCT06522191","Stroke","stroke"
49164682,"NCT06522477","Stroke","stroke"
49126035,"NCT06522503","Cancer","cancer"
49120905,"NCT06522529","Pain","pain"
49122556,"NCT06522568","Breast Cancer","breast cancer"
49209449,"NCT06522971","Breast Cancer","breast cancer"
49083857,"NCT06523010","Stroke","stroke"
49250225,"NCT06523335","Stroke","stroke"
49278712,"NCT06523439","Depression","depression"
48789851,"NCT06523452","Breast Cancer","breast cancer"
48604818,"NCT06523465","Hypertension","hypertension"
49032837,"NCT06523595","Pain","pain"
48885721,"NCT06523634","Prostate Cancer","prostate cancer"
48773187,"NCT06523777","Prostate Cancer","prostate cancer"
49365074,"NCT06523894","Breast Cancer","breast cancer"
49136188,"NCT06524180","Hypertension","hypertension"
48685110,"NCT06524206","Depression","depression"
48926284,"NCT06524219","Prostate Cancer","prostate cancer"
49015891,"NCT06524570","Cancer","cancer"
49058547,"NCT06524895","Breast Cancer","breast cancer"
48524502,"NCT06524999","Coronary Artery Disease","coronary artery disease"
49223743,"NCT06525129","Stroke","stroke"
49215444,"NCT06525233","Coronary Artery Disease","coronary artery disease"
48883208,"NCT06525441","Obesity","obesity"
48557138,"NCT06525935","Obesity","obesity"
49123248,"NCT06526078","Depression","depression"
48514369,"NCT06526117","Stroke","stroke"
49027741,"NCT06526143","Pain","pain"
49145156,"NCT06526273","Hypertension","hypertension"
49046803,"NCT06526650","Hypertension","hypertension"
48812059,"NCT06527196","Depression","depression"
48809771,"NCT06527209","Obesity","obesity"
49190026,"NCT06527248","Healthy","healthy"
49190028,"NCT06527248","Hypertension","hypertension"
48810829,"NCT06527261","Stroke","stroke"
49088972,"NCT06527690","Prostate Cancer","prostate cancer"
48602406,"NCT06527703","Hypertension","hypertension"
48742222,"NCT06527742","Stroke","stroke"
48889673,"NCT06528041","Healthy","healthy"
48891784,"NCT06528249","Cancer","cancer"
48892317,"NCT06528574","Pain","pain"
48700327,"NCT06528652","Healthy","healthy"
48892386,"NCT06528717","Stroke","stroke"
48809027,"NCT06528899","Pain","pain"
49038216,"NCT06528925","Pain","pain"
48886822,"NCT06528938","Depression","depression"
48564988,"NCT06529120","Breast Cancer","breast cancer"
49088110,"NCT06529302","Breast Cancer","breast cancer"
48547830,"NCT06529354","Healthy","healthy"
48995360,"NCT06529471","Pain","pain"
49029666,"NCT06529614","Breast Cancer","breast cancer"
49364422,"NCT06529770","Healthy","healthy"
49291085,"NCT06529926","Pain","pain"
48811966,"NCT06530108","Healthy","healthy"
48503344,"NCT06530277","Healthy","healthy"
48885843,"NCT06530537","Stroke","stroke"
48555000,"NCT06530654","Pain","pain"
49095068,"NCT06530693","Stroke","stroke"
48895766,"NCT06531174","Cancer","cancer"
48491337,"NCT06531447","Breast Cancer","breast cancer"
49240622,"NCT06531486","Breast Cancer","breast cancer"
48603683,"NCT06532097","Depression","depression"
48499797,"NCT06532175","Cancer","cancer"
49387498,"NCT06532201","Cancer","cancer"
49094402,"NCT06532305","Depression","depression"
48772700,"NCT06532383","Healthy","healthy"
49392075,"NCT06532747","Obesity","obesity"
48673769,"NCT06532786","Healthy","healthy"
49027824,"NCT06532812","Breast Cancer","breast cancer"
49141271,"NCT06533059","Cancer","cancer"
49141272,"NCT06533059","Breast Cancer","breast cancer"
48495990,"NCT06533176","Stroke","stroke"
49377880,"NCT06533189","Cancer","cancer"
48578604,"NCT06533527","Obesity","obesity"
49391327,"NCT06533670","Breast Cancer","breast cancer"
48671337,"NCT06533826","Breast Cancer","breast cancer"
49329042,"NCT06533917","Pain","pain"
49054525,"NCT06534086","Pain","pain"
48941911,"NCT06534164","Stroke","stroke"
48489481,"NCT06534333","Pain","pain"
48496690,"NCT06534580","Pain","pain"
48619052,"NCT06534918","Breast Cancer","breast cancer"
48619053,"NCT06534918","Prostate Cancer","prostate cancer"
48605547,"NCT06534957","Breast Cancer","breast cancer"
49017122,"NCT06535152","Hypertension","hypertension"
48491923,"NCT06535295","Obesity","obesity"
48491924,"NCT06535295","Hypertension","hypertension"
49104948,"NCT06535568","Coronary Artery Disease","coronary artery disease"
48501106,"NCT06535594","Pain","pain"
49224733,"NCT06535620","Healthy","healthy"
48519202,"NCT06535841","Healthy","healthy"
49179950,"NCT06535854","Coronary Artery Disease","coronary artery disease"
49127275,"NCT06535893","Breast Cancer","breast cancer"
48495449,"NCT06535984","Pain","pain"
48490696,"NCT06535997","Cancer","cancer"
48639255,"NCT06536374","Prostate Cancer","prostate cancer"
49015788,"NCT06536387","Depression","depression"
49129429,"NCT06536504","Pain","pain"
49126914,"NCT06536530","Depression","depression"
49214335,"NCT06536556","Breast Cancer","breast cancer"
48868926,"NCT06536725","Prostate Cancer","prostate cancer"
49134247,"NCT06536881","Breast Cancer","breast cancer"
48629813,"NCT06537063","Cancer","cancer"
48877958,"NCT06537167","Hypertension","hypertension"
48633979,"NCT06537219","Pain","pain"
48859353,"NCT06537336","Breast Cancer","breast cancer"
48881584,"NCT06537752","Breast Cancer","breast cancer"
48862125,"NCT06537921","Obesity","obesity"
49177794,"NCT06538025","Stroke","stroke"
48636677,"NCT06538220","Obesity","obesity"
48875739,"NCT06538233","Pain","pain"
48604673,"NCT06538246","Depression","depression"
48987882,"NCT06538415","Healthy","healthy"
48872080,"NCT06538545","Healthy","healthy"
48872082,"NCT06538545","Pain","pain"
48867799,"NCT06538714","Obesity","obesity"
48740122,"NCT06538766","Healthy","healthy"
48716290,"NCT06538948","Obesity","obesity"
48794826,"NCT06539247","Stroke","stroke"
48794827,"NCT06539247","Pain","pain"
49120387,"NCT06539650","Healthy","healthy"
48870520,"NCT06540157","Depression","depression"
48869804,"NCT06540482","Stroke","stroke"
48851640,"NCT06540794","Prostate Cancer","prostate cancer"
48868553,"NCT06540898","Healthy","healthy"
48739212,"NCT06541223","Breast Cancer","breast cancer"
48660996,"NCT06541496","Healthy","healthy"
48863995,"NCT06541509","Obesity","obesity"
49136080,"NCT06541587","Breast Cancer","breast cancer"
49140530,"NCT06541678","Healthy","healthy"
48867518,"NCT06541691","Coronary Artery Disease","coronary artery disease"
48788418,"NCT06541808","Pain","pain"
48868697,"NCT06541925","Pain","pain"
48870237,"NCT06541977","Obesity","obesity"
48866536,"NCT06542172","Coronary Artery Disease","coronary artery disease"
48857768,"NCT06542393","Coronary Artery Disease","coronary artery disease"
48559496,"NCT06542432","Coronary Artery Disease","coronary artery disease"
49028172,"NCT06542536","Obesity","obesity"
49185922,"NCT06542575","Coronary Artery Disease","coronary artery disease"
48877879,"NCT06542757","Prostate Cancer","prostate cancer"
48879066,"NCT06542848","Stroke","stroke"
48656467,"NCT06542939","Hypertension","hypertension"
48867387,"NCT06543095","Pain","pain"
49128377,"NCT06543121","Stroke","stroke"
49128378,"NCT06543121","Hypertension","hypertension"
48889621,"NCT06543264","Cancer","cancer"
49063286,"NCT06543420","Prostate Cancer","prostate cancer"
48893036,"NCT06543641","Coronary Artery Disease","coronary artery disease"
48894017,"NCT06543706","Hypertension","hypertension"
48894019,"NCT06543706","Obesity","obesity"
48894021,"NCT06543706","Stroke","stroke"
49124634,"NCT06543758","Stroke","stroke"
48609932,"NCT06543797","Stroke","stroke"
49157671,"NCT06543875","Obesity","obesity"
49151887,"NCT06544070","Cancer","cancer"
48649500,"NCT06544252","Healthy","healthy"
48638851,"NCT06544421","Depression","depression"
48894176,"NCT06544668","Breast Cancer","breast cancer"
48657290,"NCT06544681","Coronary Artery Disease","coronary artery disease"
49254564,"NCT06544902","Hypertension","hypertension"
48893650,"NCT06545071","Depression","depression"
49145303,"NCT06545435","Obesity","obesity"
48878006,"NCT06545448","Coronary Artery Disease","coronary artery disease"
49144913,"NCT06545552","Healthy","healthy"
48651662,"NCT06545578","Obesity","obesity"
49110109,"NCT06545799","Stroke","stroke"
49269992,"NCT06545825","Stroke","stroke"
48604409,"NCT06545942","Prostate Cancer","prostate cancer"
48604411,"NCT06545942","Breast Cancer","breast cancer"
49210836,"NCT06546072","Breast Cancer","breast cancer"
49154946,"NCT06546085","Obesity","obesity"
48901680,"NCT06546267","Prostate Cancer","prostate cancer"
48565842,"NCT06546449","Healthy","healthy"
49154741,"NCT06546527","Prostate Cancer","prostate cancer"
48891739,"NCT06546605","Healthy","healthy"
48645867,"NCT06546761","Coronary Artery Disease","coronary artery disease"
49160408,"NCT06547034","Breast Cancer","breast cancer"
48898349,"NCT06547190","Healthy","healthy"
49044691,"NCT06547242","Healthy","healthy"
48653544,"NCT06547307","Healthy","healthy"
48739489,"NCT06547476","Breast Cancer","breast cancer"
49252669,"NCT06547684","Stroke","stroke"
49176763,"NCT06547697","Hypertension","hypertension"
49255360,"NCT06547827","Stroke","stroke"
48885865,"NCT06547879","Hypertension","hypertension"
48740050,"NCT06547983","Obesity","obesity"
49146527,"NCT06548048","Obesity","obesity"
48738654,"NCT06548737","Stroke","stroke"
48558241,"NCT06549036","Prostate Cancer","prostate cancer"
49119983,"NCT06549127","Stroke","stroke"
49071604,"NCT06549153","Cancer","cancer"
48560337,"NCT06549309","Healthy","healthy"
49131046,"NCT06549920","Breast Cancer","breast cancer"
48740194,"NCT06549959","Healthy","healthy"
49248274,"NCT06549998","Healthy","healthy"
49103504,"NCT06551467","Depression","depression"
49095003,"NCT06551545","Healthy","healthy"
49002481,"NCT06551597","Stroke","stroke"
48994072,"NCT06551662","Coronary Artery Disease","coronary artery disease"
49097993,"NCT06551753","Cancer","cancer"
49097639,"NCT06551857","Cancer","cancer"
48572556,"NCT06551922","Pain","pain"
49103894,"NCT06552026","Depression","depression"
48959198,"NCT06552104","Pain","pain"
48985787,"NCT06552156","Healthy","healthy"
48924936,"NCT06553235","Breast Cancer","breast cancer"
49232331,"NCT06553495","Pain","pain"
48786717,"NCT06553755","Stroke","stroke"
49121881,"NCT06553820","Hypertension","hypertension"
48782656,"NCT06554314","Obesity","obesity"
49169834,"NCT06554340","Hypertension","hypertension"
48558674,"NCT06554574","Healthy","healthy"
48867748,"NCT06554665","Stroke","stroke"
48789407,"NCT06554834","Healthy","healthy"
49176020,"NCT06555016","Stroke","stroke"
48569786,"NCT06555172","Depression","depression"
49192840,"NCT06555302","Stroke","stroke"
49033523,"NCT06555796","Prostate Cancer","prostate cancer"
48786495,"NCT06555835","Healthy","healthy"
48863370,"NCT06555952","Hypertension","hypertension"
48931050,"NCT06556043","Stroke","stroke"
49323055,"NCT06556459","Obesity","obesity"
49328084,"NCT06556589","Depression","depression"
49336326,"NCT06557005","Hypertension","hypertension"
49336331,"NCT06557005","Depression","depression"
49336332,"NCT06557005","Obesity","obesity"
49323800,"NCT06557148","Breast Cancer","breast cancer"
49178929,"NCT06557356","Obesity","obesity"
48869213,"NCT06557473","Hypertension","hypertension"
49318952,"NCT06557525","Depression","depression"
49329844,"NCT06557590","Cancer","cancer"
49016520,"NCT06557642","Depression","depression"
49099588,"NCT06557681","Stroke","stroke"
48500735,"NCT06557759","Depression","depression"
49335724,"NCT06558032","Healthy","healthy"
49326358,"NCT06558045","Healthy","healthy"
49324529,"NCT06558058","Healthy","healthy"
49187671,"NCT06558422","Obesity","obesity"
49320858,"NCT06558474","Coronary Artery Disease","coronary artery disease"
48923328,"NCT06558721","Stroke","stroke"
48918418,"NCT06558877","Hypertension","hypertension"
49143037,"NCT06559007","Prostate Cancer","prostate cancer"
48565757,"NCT06559228","Cancer","cancer"
49149349,"NCT06559332","Coronary Artery Disease","coronary artery disease"
48925356,"NCT06559358","Pain","pain"
48759342,"NCT06559501","Depression","depression"
48933386,"NCT06559527","Obesity","obesity"
49256169,"NCT06559696","Breast Cancer","breast cancer"
48753339,"NCT06559839","Pain","pain"
48925642,"NCT06559891","Hypertension","hypertension"
48927832,"NCT06559917","Cancer","cancer"
48922626,"NCT06559982","Hypertension","hypertension"
48931478,"NCT06560034","Hypertension","hypertension"
49029484,"NCT06560216","Healthy","healthy"
48923236,"NCT06560320","Pain","pain"
49256175,"NCT06560385","Breast Cancer","breast cancer"
49041691,"NCT06560398","Cancer","cancer"
48869133,"NCT06560996","Healthy","healthy"
48920931,"NCT06561022","Breast Cancer","breast cancer"
48567365,"NCT06561165","Healthy","healthy"
48535080,"NCT06561217","Cancer","cancer"
48533128,"NCT06561230","Prostate Cancer","prostate cancer"
48931756,"NCT06561542","Healthy","healthy"
48927908,"NCT06561607","Breast Cancer","breast cancer"
48924956,"NCT06561646","Breast Cancer","breast cancer"
48929950,"NCT06561815","Obesity","obesity"
48925213,"NCT06562114","Healthy","healthy"
49043833,"NCT06562153","Depression","depression"
48930645,"NCT06562374","Pain","pain"
48871751,"NCT06562530","Stroke","stroke"
48924202,"NCT06563206","Stroke","stroke"
48769878,"NCT06563388","Prostate Cancer","prostate cancer"
49147777,"NCT06563648","Pain","pain"
49148210,"NCT06564233","Cancer","cancer"
48781091,"NCT06564441","Obesity","obesity"
49140195,"NCT06564480","Stroke","stroke"
49040507,"NCT06564519","Healthy","healthy"
48869875,"NCT06564610","Obesity","obesity"
49146857,"NCT06564753","Obesity","obesity"
48865494,"NCT06565065","Healthy","healthy"
49145814,"NCT06565247","Prostate Cancer","prostate cancer"
48866754,"NCT06565611","Obesity","obesity"
49178860,"NCT06565780","Hypertension","hypertension"
48866497,"NCT06565793","Coronary Artery Disease","coronary artery disease"
49126415,"NCT06565936","Depression","depression"
48872084,"NCT06566157","Healthy","healthy"
48866702,"NCT06566183","Coronary Artery Disease","coronary artery disease"
48509960,"NCT06566378","Pain","pain"
48866552,"NCT06566560","Cancer","cancer"
48856724,"NCT06566729","Breast Cancer","breast cancer"
48855187,"NCT06566937","Breast Cancer","breast cancer"
49144485,"NCT06567002","Healthy","healthy"
48872500,"NCT06567041","Obesity","obesity"
48863358,"NCT06567054","Healthy","healthy"
48870142,"NCT06567093","Pain","pain"
48866784,"NCT06567171","Pain","pain"
48864114,"NCT06567223","Stroke","stroke"
49125215,"NCT06567327","Obesity","obesity"
49177434,"NCT06567340","Depression","depression"
48859982,"NCT06567496","Depression","depression"
49121101,"NCT06567561","Cancer","cancer"
48867048,"NCT06567626","Coronary Artery Disease","coronary artery disease"
48517630,"NCT06567678","Coronary Artery Disease","coronary artery disease"
48870289,"NCT06567795","Coronary Artery Disease","coronary artery disease"
48871411,"NCT06567938","Coronary Artery Disease","coronary artery disease"
48757206,"NCT06568094","Prostate Cancer","prostate cancer"
48872658,"NCT06568133","Healthy","healthy"
48866732,"NCT06568419","Depression","depression"
48995928,"NCT06568510","Pain","pain"
48501955,"NCT06568692","Breast Cancer","breast cancer"
48504117,"NCT06568705","Breast Cancer","breast cancer"
49180885,"NCT06568731","Obesity","obesity"
49161873,"NCT06569121","Stroke","stroke"
49382535,"NCT06569303","Depression","depression"
49148415,"NCT06569355","Obesity","obesity"
49137363,"NCT06569589","Hypertension","hypertension"
49131749,"NCT06569654","Stroke","stroke"
49131750,"NCT06569654","Depression","depression"
49032799,"NCT06569706","Breast Cancer","breast cancer"
49130428,"NCT06569784","Healthy","healthy"
49135843,"NCT06569797","Healthy","healthy"
49138312,"NCT06569940","Hypertension","hypertension"
49137313,"NCT06570356","Depression","depression"
49137315,"NCT06570356","Stroke","stroke"
49145074,"NCT06570369","Depression","depression"
49145075,"NCT06570369","Healthy","healthy"
49131651,"NCT06570642","Cancer","cancer"
49133541,"NCT06570681","Stroke","stroke"
49011572,"NCT06570694","Depression","depression"
49133098,"NCT06570811","Breast Cancer","breast cancer"
49015919,"NCT06570993","Depression","depression"
49133578,"NCT06571292","Stroke","stroke"
49252405,"NCT06571305","Cancer","cancer"
49030791,"NCT06571383","Obesity","obesity"
49147501,"NCT06571435","Healthy","healthy"
49137767,"NCT06571474","Obesity","obesity"
49137770,"NCT06571474","Healthy","healthy"
48947864,"NCT06571487","Obesity","obesity"
48947865,"NCT06571487","Healthy","healthy"
48952714,"NCT06571500","Healthy","healthy"
48952715,"NCT06571500","Obesity","obesity"
49138269,"NCT06572020","Healthy","healthy"
48986801,"NCT06572111","Healthy","healthy"
48772941,"NCT06572267","Coronary Artery Disease","coronary artery disease"
49253590,"NCT06572683","Depression","depression"
49392502,"NCT06572709","Stroke","stroke"
49138116,"NCT06572774","Breast Cancer","breast cancer"
49251909,"NCT06572865","Depression","depression"
49391247,"NCT06573086","Healthy","healthy"
49387376,"NCT06573125","Depression","depression"
49391764,"NCT06573255","Healthy","healthy"
49317216,"NCT06573359","Stroke","stroke"
49388629,"NCT06573736","Prostate Cancer","prostate cancer"
49382302,"NCT06573840","Stroke","stroke"
49387833,"NCT06573918","Healthy","healthy"
49251808,"NCT06573996","Pain","pain"
49390490,"NCT06574022","Breast Cancer","breast cancer"
48757063,"NCT06574035","Depression","depression"
49016735,"NCT06574074","Depression","depression"
49383462,"NCT06574230","Healthy","healthy"
49224148,"NCT06574516","Pain","pain"
49021920,"NCT06574555","Hypertension","hypertension"
49021922,"NCT06574555","Pain","pain"
49022509,"NCT06574737","Stroke","stroke"
49018450,"NCT06574854","Obesity","obesity"
49021683,"NCT06575049","Breast Cancer","breast cancer"
48509818,"NCT06575140","Stroke","stroke"
49001798,"NCT06575205","Hypertension","hypertension"
49019809,"NCT06575257","Prostate Cancer","prostate cancer"
49016062,"NCT06575361","Prostate Cancer","prostate cancer"
48559203,"NCT06575400","Healthy","healthy"
49126559,"NCT06575595","Healthy","healthy"
49042961,"NCT06575660","Depression","depression"
49258060,"NCT06575738","Obesity","obesity"
49019975,"NCT06575816","Pain","pain"
49022129,"NCT06575907","Stroke","stroke"
49226310,"NCT06576050","Obesity","obesity"
49021730,"NCT06576076","Depression","depression"
49016661,"NCT06576089","Stroke","stroke"
49019507,"NCT06576544","Hypertension","hypertension"
48605549,"NCT06577090","Obesity","obesity"
49028809,"NCT06577337","Healthy","healthy"
49012397,"NCT06577428","Healthy","healthy"
48531848,"NCT06577766","Obesity","obesity"
49252465,"NCT06577896","Coronary Artery Disease","coronary artery disease"
49016587,"NCT06577987","Cancer","cancer"
48946632,"NCT06578091","Obesity","obesity"
48989736,"NCT06578143","Obesity","obesity"
48501571,"NCT06578234","Coronary Artery Disease","coronary artery disease"
49018677,"NCT06578286","Breast Cancer","breast cancer"
48516943,"NCT06578975","Hypertension","hypertension"
48944528,"NCT06579417","Prostate Cancer","prostate cancer"
48514457,"NCT06579508","Obesity","obesity"
48521173,"NCT06579586","Pain","pain"
48998235,"NCT06579625","Cancer","cancer"
48511316,"NCT06579807","Coronary Artery Disease","coronary artery disease"
48517478,"NCT06579898","Hypertension","hypertension"
48517480,"NCT06579898","Obesity","obesity"
48516462,"NCT06579950","Depression","depression"
48517130,"NCT06580002","Breast Cancer","breast cancer"
48858520,"NCT06580041","Depression","depression"
48781237,"NCT06580067","Pain","pain"
48511168,"NCT06580132","Healthy","healthy"
49184236,"NCT06580249","Depression","depression"
48514211,"NCT06580548","Stroke","stroke"
48557691,"NCT06580587","Healthy","healthy"
48514849,"NCT06580613","Hypertension","hypertension"
49124173,"NCT06580743","Breast Cancer","breast cancer"
49140605,"NCT06581237","Healthy","healthy"
48995793,"NCT06582017","Prostate Cancer","prostate cancer"
48995794,"NCT06582017","Breast Cancer","breast cancer"
49000009,"NCT06582251","Healthy","healthy"
49000956,"NCT06582290","Healthy","healthy"
48995900,"NCT06582394","Stroke","stroke"
49254561,"NCT06582446","Prostate Cancer","prostate cancer"
49248396,"NCT06582758","Pain","pain"
49034821,"NCT06582784","Depression","depression"
49034823,"NCT06582784","Cancer","cancer"
48985016,"NCT06582849","Prostate Cancer","prostate cancer"
48985022,"NCT06582849","Breast Cancer","breast cancer"
49000536,"NCT06582875","Obesity","obesity"
48998205,"NCT06583161","Cancer","cancer"
48998207,"NCT06583161","Depression","depression"
48770450,"NCT06583395","Depression","depression"
48770457,"NCT06583395","Hypertension","hypertension"
48770478,"NCT06583395","Stroke","stroke"
49257048,"NCT06583668","Pain","pain"
49223884,"NCT06583681","Healthy","healthy"
49217832,"NCT06583772","Stroke","stroke"
48956476,"NCT06583850","Pain","pain"
48757357,"NCT06584279","Prostate Cancer","prostate cancer"
49190914,"NCT06584331","Hypertension","hypertension"
48981881,"NCT06584422","Depression","depression"
48633118,"NCT06584578","Obesity","obesity"
49253906,"NCT06584903","Healthy","healthy"
49181210,"NCT06584916","Obesity","obesity"
48636467,"NCT06584981","Coronary Artery Disease","coronary artery disease"
48629457,"NCT06584994","Cancer","cancer"
48624622,"NCT06585163","Healthy","healthy"
48754535,"NCT06585306","Obesity","obesity"
49259028,"NCT06585943","Stroke","stroke"
49259570,"NCT06586086","Healthy","healthy"
49263713,"NCT06586775","Healthy","healthy"
49139147,"NCT06587230","Depression","depression"
49257236,"NCT06587555","Depression","depression"
49261533,"NCT06587737","Stroke","stroke"
48605632,"NCT06587789","Breast Cancer","breast cancer"
49261470,"NCT06588127","Hypertension","hypertension"
48633838,"NCT06588283","Obesity","obesity"
48990168,"NCT06588296","Obesity","obesity"
49187865,"NCT06588647","Stroke","stroke"
49256579,"NCT06588790","Hypertension","hypertension"
49263679,"NCT06589076","Depression","depression"
48864481,"NCT06589154","Prostate Cancer","prostate cancer"
49258795,"NCT06589310","Cancer","cancer"
49266590,"NCT06589323","Coronary Artery Disease","coronary artery disease"
49258096,"NCT06589700","Stroke","stroke"
48756787,"NCT06589726","Healthy","healthy"
49040439,"NCT06590025","Depression","depression"
49040027,"NCT06590389","Cancer","cancer"
49255242,"NCT06590519","Obesity","obesity"
49256499,"NCT06590571","Coronary Artery Disease","coronary artery disease"
49261378,"NCT06590584","Obesity","obesity"
49138693,"NCT06590610","Healthy","healthy"
49261323,"NCT06590649","Hypertension","hypertension"
49260191,"NCT06590727","Breast Cancer","breast cancer"
49259211,"NCT06590922","Obesity","obesity"
49260026,"NCT06591091","Depression","depression"
49257336,"NCT06591104","Obesity","obesity"
49263657,"NCT06591663","Depression","depression"
49261924,"NCT06591676","Depression","depression"
48773258,"NCT06591819","Prostate Cancer","prostate cancer"
49261270,"NCT06592183","Stroke","stroke"
49027149,"NCT06592261","Obesity","obesity"
49027150,"NCT06592261","Healthy","healthy"
49386887,"NCT06592313","Obesity","obesity"
49257920,"NCT06592560","Breast Cancer","breast cancer"
49260742,"NCT06593002","Pain","pain"
48986889,"NCT06593054","Healthy","healthy"
49264665,"NCT06593119","Hypertension","hypertension"
49257513,"NCT06593184","Stroke","stroke"
48674485,"NCT06593496","Hypertension","hypertension"
49127871,"NCT06594159","Healthy","healthy"
49262896,"NCT06594354","Cancer","cancer"
48769226,"NCT06594406","Depression","depression"
49143093,"NCT06594770","Healthy","healthy"
49254646,"NCT06594887","Prostate Cancer","prostate cancer"
49387223,"NCT06594926","Prostate Cancer","prostate cancer"
49255306,"NCT06595095","Depression","depression"
49317369,"NCT06595121","Healthy","healthy"
48955764,"NCT06595147","Breast Cancer","breast cancer"
49260999,"NCT06595251","Obesity","obesity"
49261000,"NCT06595251","Hypertension","hypertension"
49261004,"NCT06595251","Depression","depression"
49260033,"NCT06595329","Pain","pain"
49260263,"NCT06595758","Breast Cancer","breast cancer"
49260142,"NCT06595849","Depression","depression"
49257747,"NCT06595901","Breast Cancer","breast cancer"
49263045,"NCT06595966","Breast Cancer","breast cancer"
49259519,"NCT06596265","Hypertension","hypertension"
49255810,"NCT06596369","Stroke","stroke"
49258337,"NCT06596551","Stroke","stroke"
48603310,"NCT06596564","Obesity","obesity"
48570754,"NCT06596668","Healthy","healthy"
49260226,"NCT06596837","Pain","pain"
49260602,"NCT06596915","Breast Cancer","breast cancer"
49259600,"NCT06597045","Cancer","cancer"
49258902,"NCT06597149","Healthy","healthy"
49258308,"NCT06597175","Breast Cancer","breast cancer"
49040563,"NCT06597617","Obesity","obesity"
49259713,"NCT06597695","Depression","depression"
